id,x,y
IMG4287_3,23.90996551513672,-80.70059204101562
IMG4288_5,98.02522277832031,-32.228477478027344
IMG4289_5,63.86213302612305,-33.61420440673828
IMG4290_4,-40.110389709472656,14.522619247436523
IMG4291_5,-90.3353042602539,86.76631164550781
IMG4292_3,2.462420701980591,28.150562286376953
IMG4293_3,-77.9926986694336,25.758201599121094
IMG4294_1,57.448856353759766,-8.61900520324707
IMG4295_1,-1.7301405668258667,-23.795387268066406
IMG4296_1,-164.97496032714844,12.036696434020996
IMG4297_4,1.6681686639785767,-68.94049072265625
IMG4298_1,30.55453872680664,-5.707507133483887
IMG4299_3,7.963078022003174,-22.25557518005371
IMG4300_5,62.67792892456055,-24.602184295654297
IMG4301_3,15.614964485168457,-82.22808837890625
IMG4302_2,57.9148063659668,-54.28982925415039
IMG4303_2,19.772502899169922,-67.61404418945312
IMG4304_5,33.95948791503906,-14.715298652648926
IMG4305_5,48.01668167114258,4.745258331298828
IMG4306_4,10.888032913208008,31.665409088134766
IMG4307_4,43.4412956237793,-23.559505462646484
IMG4308_3,56.45368576049805,-58.640262603759766
IMG4309_1,-34.295467376708984,14.296904563903809
IMG4310_4,-8.07088851928711,-8.756206512451172
IMG4311_4,19.8565673828125,-14.260028839111328
IMG4312_2,45.637874603271484,-17.676162719726562
IMG4313_3,9.109395027160645,1.648388385772705
IMG4314_5,-163.9185028076172,88.7009506225586
IMG4315_5,8.100351333618164,39.01622009277344
IMG4316_2,-11.707294464111328,-18.364896774291992
IMG4317_2,-41.25946807861328,33.52960968017578
IMG4318_2,10.467012405395508,-70.22285461425781
IMG4319_2,-69.21133422851562,39.47089767456055
IMG4320_2,65.72525787353516,-67.86122131347656
IMG4321_5,25.801349639892578,-19.610231399536133
IMG4322_4,-55.093299865722656,12.897969245910645
IMG4323_2,44.7285041809082,-55.37046432495117
IMG4324_5,39.69730758666992,-22.889163970947266
IMG4325_4,-165.18980407714844,72.04399108886719
IMG4326_5,-5.383050441741943,30.743946075439453
IMG4327_4,22.84077262878418,-28.308643341064453
IMG4328_4,-116.18849182128906,69.44998931884766
IMG4329_1,19.317306518554688,-17.532026290893555
IMG4330_4,44.68288040161133,2.5416579246520996
IMG4331_2,44.590877532958984,4.881174564361572
IMG4332_3,66.35889434814453,-58.586917877197266
IMG4333_2,11.142661094665527,24.6433162689209
IMG4334_3,52.58869171142578,-29.08156394958496
IMG4335_4,64.86376953125,-67.77139282226562
IMG4336_4,57.753177642822266,-18.29751968383789
IMG4337_2,33.51425552368164,-38.86587905883789
IMG4338_3,33.05253982543945,-88.3814697265625
IMG4339_5,-22.726503372192383,11.255304336547852
IMG4340_4,51.56948471069336,1.6976161003112793
IMG4341_5,28.61457061767578,-60.52519607543945
IMG4342_5,23.462949752807617,-60.01372528076172
IMG4343_5,-19.906909942626953,6.268526554107666
IMG4344_5,38.99367141723633,-9.209596633911133
IMG4345_3,41.14915084838867,4.601208209991455
IMG4346_3,37.23323440551758,-5.561648368835449
IMG4347_5,-31.18851661682129,36.056068420410156
IMG4348_5,60.719444274902344,-1.1691179275512695
IMG4349_5,28.970203399658203,13.12857437133789
IMG4350_2,-108.87230682373047,83.91949462890625
IMG4351_1,-101.7229232788086,31.728866577148438
IMG4352_4,31.49382781982422,-83.96678924560547
IMG4353_3,4.603696823120117,-39.16720199584961
IMG4354_3,36.67213821411133,-23.346126556396484
IMG4355_2,17.729873657226562,-8.966314315795898
IMG4356_2,0.16061630845069885,-76.83800506591797
IMG4357_5,-59.92276382446289,38.35430145263672
IMG4358_2,59.47966384887695,-7.715670585632324
IMG4359_3,-56.5778923034668,26.022907257080078
IMG4360_4,-29.47594451904297,24.408851623535156
IMG4361_4,10.291996955871582,-37.30031967163086
IMG4362_2,34.1977653503418,-23.192398071289062
IMG4363_2,-35.52348709106445,31.65359115600586
IMG4364_1,56.52180862426758,-65.84600830078125
IMG4365_4,49.15449142456055,3.4903154373168945
IMG4366_1,-6.948137283325195,-58.17133712768555
IMG4367_1,63.91104507446289,-48.90115737915039
IMG4368_2,39.1804084777832,-28.95657730102539
IMG4369_4,49.702091217041016,-23.71783447265625
IMG4370_4,-40.88655090332031,-7.696004867553711
IMG4371_1,47.57427215576172,-14.76429271697998
IMG4372_3,-116.0578384399414,114.4701919555664
IMG4373_1,28.53778839111328,9.429184913635254
IMG4374_3,26.907695770263672,7.549617767333984
IMG4375_3,42.00482177734375,7.704319953918457
IMG4376_2,-19.317974090576172,24.18182945251465
IMG4377_1,77.41818237304688,-31.822750091552734
IMG4378_3,40.33681869506836,4.495091438293457
IMG4379_2,-4.120060920715332,21.736759185791016
IMG4380_4,55.2894172668457,-25.148441314697266
IMG4381_5,18.978986740112305,-66.39520263671875
IMG4382_4,46.0935173034668,-16.426908493041992
IMG4383_3,-32.21664810180664,44.643409729003906
IMG4384_3,-1.1704444885253906,13.960434913635254
IMG4385_4,20.733102798461914,-57.29121017456055
IMG4386_3,40.2896614074707,6.218203544616699
IMG4387_1,-94.36807250976562,61.570831298828125
IMG4388_5,12.949557304382324,32.25029373168945
IMG4389_5,53.633304595947266,-15.098530769348145
IMG4390_3,44.55318069458008,5.192509651184082
IMG4391_5,7.362117290496826,47.129478454589844
IMG4392_1,-106.5988540649414,61.11686325073242
IMG4393_4,24.06798553466797,-71.17135620117188
IMG4394_4,-138.6785430908203,33.38959884643555
IMG4395_4,41.32759094238281,-21.24774932861328
IMG4396_3,-66.09623718261719,34.56726837158203
IMG4397_4,-45.16630172729492,26.60324478149414
IMG4398_3,11.833629608154297,-83.62969970703125
IMG4399_1,39.39065170288086,-19.41534423828125
IMG4400_5,-97.37456512451172,69.16874694824219
IMG4401_4,56.04452133178711,-57.014278411865234
IMG4402_3,-32.42635726928711,9.844919204711914
IMG4403_4,34.37887954711914,-7.062066555023193
IMG4404_2,-17.203947067260742,32.79884338378906
IMG4405_4,-132.41050720214844,81.99706268310547
IMG4406_2,56.54328155517578,-63.32742691040039
IMG4407_1,13.54813003540039,33.61852264404297
IMG4408_4,37.0252685546875,16.100635528564453
IMG4409_2,57.03116226196289,-67.32978057861328
IMG4410_1,51.08741760253906,-64.5860824584961
IMG4411_5,-16.100406646728516,31.385143280029297
IMG4412_2,15.646586418151855,28.444435119628906
IMG4413_4,18.33412742614746,-30.06499481201172
IMG4414_2,-56.7074089050293,38.66672134399414
IMG4415_2,-108.22919464111328,18.544322967529297
IMG4416_5,57.69778060913086,-36.859806060791016
IMG4417_4,-23.033193588256836,-32.95016098022461
IMG4418_5,-3.3037943840026855,31.44810676574707
IMG4419_3,-10.720328330993652,43.05414962768555
IMG4420_1,55.99909591674805,-31.5698299407959
IMG4421_1,56.53245162963867,3.379079818725586
IMG4422_2,-63.0801887512207,24.610708236694336
IMG4423_4,-108.84110260009766,106.7756576538086
IMG4424_2,55.130958557128906,-53.07479476928711
IMG4425_3,54.03428268432617,2.229851245880127
IMG4426_5,13.96087646484375,29.060895919799805
IMG4427_3,-97.93596649169922,80.21662902832031
IMG4428_5,5.486456394195557,-61.72291946411133
IMG4429_2,52.02869415283203,-47.386234283447266
IMG4430_4,43.525028228759766,7.1433305740356445
IMG4431_1,14.1862211227417,-39.11547088623047
IMG4432_3,13.26963996887207,11.138293266296387
IMG4433_5,-78.90692138671875,-3.643599510192871
IMG4434_3,-46.23508834838867,48.645694732666016
IMG4435_5,67.6072769165039,-63.914649963378906
IMG4436_5,46.090641021728516,-21.662649154663086
IMG4437_3,8.40289306640625,36.82765197753906
IMG4438_2,16.226301193237305,-61.16590881347656
IMG4439_4,53.62975311279297,-4.810368537902832
IMG4440_4,-91.65284729003906,99.69467163085938
IMG4441_3,16.393814086914062,-30.35565948486328
IMG4442_5,64.32240295410156,-36.866981506347656
IMG4443_4,35.000953674316406,-13.785273551940918
IMG4444_5,-110.19274139404297,44.35061264038086
IMG4445_3,18.374013900756836,-42.75911331176758
IMG4446_5,-4.768824577331543,29.22995376586914
IMG4447_4,31.398731231689453,-56.20166015625
IMG4448_3,-127.53155517578125,52.58565902709961
IMG4449_3,5.711129665374756,37.15993881225586
IMG4450_3,45.43989944458008,-29.52099609375
IMG4451_2,31.916738510131836,10.639361381530762
IMG4452_1,3.0599493980407715,-80.34654235839844
IMG4453_2,-80.8460922241211,80.81300354003906
IMG4454_2,-119.3540267944336,106.85246276855469
IMG4455_3,30.98312759399414,-74.62020874023438
IMG4456_2,-0.19520291686058044,-37.525390625
IMG4457_3,-19.35110855102539,12.866512298583984
IMG4458_1,-30.3038330078125,43.64853286743164
IMG4459_3,-62.18108367919922,45.3063850402832
IMG4460_1,37.826168060302734,-24.289512634277344
IMG4461_3,13.07154369354248,27.5361328125
IMG4462_3,51.53693771362305,-62.69795608520508
IMG4463_1,23.1741943359375,-76.79370880126953
IMG4464_3,-33.21201705932617,-16.388160705566406
IMG4465_3,-71.23845672607422,38.135414123535156
IMG4466_1,53.422706604003906,4.921845436096191
IMG4467_4,81.77031707763672,-32.98198318481445
IMG4468_3,-112.3783187866211,75.11001586914062
IMG4469_4,-42.493839263916016,65.25834655761719
IMG4470_1,56.125362396240234,-58.10654067993164
IMG4471_5,74.55848693847656,-70.83692932128906
IMG4472_2,-24.164833068847656,60.7652473449707
