id,x,y
IMG4287_3,31.10240364074707,-62.241390228271484
IMG4288_5,89.61407470703125,-19.297218322753906
IMG4289_5,60.74675750732422,-44.91891860961914
IMG4290_4,-11.971954345703125,-5.166014671325684
IMG4291_5,-71.90930938720703,82.53274536132812
IMG4292_3,3.5994858741760254,29.689146041870117
IMG4293_3,-102.65638732910156,22.79206085205078
IMG4294_1,34.99500274658203,10.284431457519531
IMG4295_1,-22.985074996948242,-32.23197937011719
IMG4296_1,-132.84861755371094,-3.257239818572998
IMG4297_4,11.657470703125,-66.56558227539062
IMG4298_1,13.488669395446777,12.73401165008545
IMG4299_3,7.8810529708862305,-13.55264949798584
IMG4300_5,35.32524108886719,-6.111433982849121
IMG4301_3,14.133057594299316,-80.130615234375
IMG4302_2,16.534976959228516,-78.93975067138672
IMG4303_2,3.3499181270599365,-63.75247573852539
IMG4304_5,41.79188537597656,-23.4134464263916
IMG4305_5,30.675504684448242,1.9957290887832642
IMG4306_4,25.978137969970703,-12.528428077697754
IMG4307_4,23.571455001831055,-37.89680862426758
IMG4308_3,53.732635498046875,-47.2894401550293
IMG4309_1,-26.45185089111328,20.227338790893555
IMG4310_4,2.2719292640686035,-32.44966506958008
IMG4311_4,26.06255531311035,-13.459786415100098
IMG4312_2,47.23467254638672,-9.592219352722168
IMG4313_3,12.176859855651855,-37.1103515625
IMG4314_5,-119.46549987792969,51.97182846069336
IMG4315_5,10.032214164733887,33.29095458984375
IMG4316_2,-145.94888305664062,23.011062622070312
IMG4317_2,11.489027976989746,-31.147262573242188
IMG4318_2,11.537224769592285,-56.198974609375
IMG4319_2,-117.40718841552734,36.436161041259766
IMG4320_2,60.97173309326172,-53.24652099609375
IMG4321_5,-43.06487274169922,47.69392013549805
IMG4322_4,-38.95978546142578,15.853066444396973
IMG4323_2,37.80211639404297,-46.26810073852539
IMG4324_5,29.62278938293457,-27.429195404052734
IMG4325_4,-118.75894165039062,75.00732421875
IMG4326_5,21.440582275390625,-11.81398868560791
IMG4327_4,22.909669876098633,-45.719730377197266
IMG4328_4,-112.19686889648438,10.700839042663574
IMG4329_1,-1.5837894678115845,-1.3613861799240112
IMG4330_4,48.41530990600586,0.49703991413116455
IMG4331_2,55.318382263183594,-3.6190667152404785
IMG4332_3,69.81453704833984,-36.20826721191406
IMG4333_2,19.220834732055664,20.862977981567383
IMG4334_3,45.018646240234375,-15.484505653381348
IMG4335_4,64.80065155029297,-69.17826843261719
IMG4336_4,51.71476745605469,-13.5777006149292
IMG4337_2,40.92572021484375,-19.9246883392334
IMG4338_3,33.76229476928711,-65.81805419921875
IMG4339_5,-35.780006408691406,1.1926370859146118
IMG4340_4,47.000404357910156,3.321223020553589
IMG4341_5,4.880559921264648,-47.918033599853516
IMG4342_5,25.109365463256836,-25.929250717163086
IMG4343_5,-25.182830810546875,4.8720703125
IMG4344_5,11.221442222595215,7.889765739440918
IMG4345_3,50.708335876464844,-5.399752140045166
IMG4346_3,46.133567810058594,6.316903114318848
IMG4347_5,4.566493034362793,22.673171997070312
IMG4348_5,46.451499938964844,-14.140833854675293
IMG4349_5,3.7134711742401123,28.554275512695312
IMG4350_2,-127.94100952148438,57.54434585571289
IMG4351_1,-155.97059631347656,69.85397338867188
IMG4352_4,26.99245262145996,-82.41490936279297
IMG4353_3,-0.2603248357772827,-76.41381072998047
IMG4354_3,-20.13010597229004,43.96107482910156
IMG4355_2,45.61224365234375,-12.1787691116333
IMG4356_2,9.695525169372559,-76.44922637939453
IMG4357_5,-57.87310791015625,35.215579986572266
IMG4358_2,50.02877426147461,-9.025519371032715
IMG4359_3,-59.28011703491211,31.3676815032959
IMG4360_4,-11.401436805725098,8.914589881896973
IMG4361_4,14.659836769104004,-64.92070007324219
IMG4362_2,25.49037742614746,-2.1220734119415283
IMG4363_2,6.666098117828369,25.86855125427246
IMG4364_1,59.3986930847168,-51.683692932128906
IMG4365_4,47.18053436279297,-9.284757614135742
IMG4366_1,-1.3099371194839478,-45.353336334228516
IMG4367_1,56.028587341308594,-59.518287658691406
IMG4368_2,33.124061584472656,-27.082801818847656
IMG4369_4,43.3951416015625,-2.347270965576172
IMG4370_4,-51.453548431396484,27.192739486694336
IMG4371_1,39.184776306152344,-25.268674850463867
IMG4372_3,-114.23616790771484,138.5830078125
IMG4373_1,31.453956604003906,15.84544849395752
IMG4374_3,-22.907503128051758,43.41741943359375
IMG4375_3,48.7203254699707,11.04062557220459
IMG4376_2,-2.0369064807891846,12.096853256225586
IMG4377_1,81.05484008789062,-18.244457244873047
IMG4378_3,41.63935089111328,5.048953533172607
IMG4379_2,26.005342483520508,-8.015213966369629
IMG4380_4,56.94684600830078,-19.46033477783203
IMG4381_5,27.185895919799805,-58.4156608581543
IMG4382_4,36.67022705078125,-24.756071090698242
IMG4383_3,-30.357778549194336,44.55741882324219
IMG4384_3,-38.68480682373047,44.65493392944336
IMG4385_4,41.901092529296875,-53.52432632446289
IMG4386_3,44.76121520996094,0.3700940012931824
IMG4387_1,-82.90091705322266,73.15284729003906
IMG4388_5,12.518593788146973,29.457183837890625
IMG4389_5,22.878063201904297,-35.50358200073242
IMG4390_3,39.253440856933594,10.075427055358887
IMG4391_5,2.993881940841675,33.328468322753906
IMG4392_1,-106.72626495361328,51.036956787109375
IMG4393_4,19.406278610229492,-55.101993560791016
IMG4394_4,-124.23365783691406,36.42792892456055
IMG4395_4,35.35116958618164,-13.75537395477295
IMG4396_3,-56.276546478271484,28.489599227905273
IMG4397_4,-42.25808334350586,44.81060791015625
IMG4398_3,23.801408767700195,-78.35487365722656
IMG4399_1,40.33405685424805,-5.502825736999512
IMG4400_5,-100.17150115966797,76.564697265625
IMG4401_4,43.371864318847656,-20.92778205871582
IMG4402_3,-3.4795501232147217,-5.218548774719238
IMG4403_4,32.64468002319336,14.049091339111328
IMG4404_2,23.93276023864746,14.722599029541016
IMG4405_4,-130.45179748535156,87.16276550292969
IMG4406_2,46.595985412597656,-52.89716339111328
IMG4407_1,9.788629531860352,24.787477493286133
IMG4408_4,47.58814239501953,3.9507765769958496
IMG4409_2,43.383853912353516,-58.70378112792969
IMG4410_1,43.754722595214844,-71.68756866455078
IMG4411_5,-12.155387878417969,31.66398048400879
IMG4412_2,0.3954366445541382,31.674968719482422
IMG4413_4,13.307995796203613,10.263289451599121
